name|url
 ปี 2565|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2022
 ปี 2564|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2021
 ปี 2563|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2020
 ปี 2562|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2019
 ปี 2561|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2018
 ปี 2560|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2017
 ปี 2559|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2016
 ปี 2558|https://hdcservice.moph.go.th/hdc/reports/page_kpi.php?flag_kpi_level=1&flag_kpi_year=2015
